Total Number of Aligned Reads:	387178	Total Number of Mapped Genomes:	25599
Genome	Final Guess	Final Best Hit	Final Best Hit Read Numbers	Final High Confidence Hits	Final Low Confidence Hits	Initial Guess	Initial Best Hit	Initial Best Hit Read Numbers	Initial High Confidence Hits	Initial Low Confidence Hits
NZ_BMRF01000063.1	0.30379592721319804	0.15627437509362618	60506.0	0.15627437509362618	0.0	0.1140578441578174	0.06014059659663141	23285.115909090557	0.06468084446946883	0.08498675028023286
NZ_BMRF01000072.1	0.14375015666859728	0.06805655280000414	26350.0	0.06805655280000414	0.0	0.06781892661507923	0.030882006036845513	11956.833333333772	0.031776082318726785	0.0200708717954016
NZ_BMSH01000129.1	0.09736207652732068	0.03739365356502694	14478.0	0.03739365356502694	0.0	0.07343168825858058	0.03629008420473885	14050.722222222379	0.03524477113885603	0.002117888929639597
NZ_BHXD01000053.1	0.05103265257931354	0.028333221412373637	10970.0	0.028333221412373637	0.0	0.05103265257931354	0.02817567113833947	10909.0	0.02817567113833947	0.0
NZ_QPLJ01000067.1	0.04795205225881283	0.035404904204267805	13708.0	0.035404904204267805	0.0	0.017042467539394066	0.012789491966576057	4951.809920634984	0.00713366978495679	0.02667248655657088
NZ_WJPN01000037.1	0.0365494954825065	0.020985179943075277	8125.0	0.02098259715169767	2.582791377609265e-06	0.003575875052727678	0.0016881952339689295	653.6320542976222	1.033116551043706e-05	0.01897318545991766
NZ_BMIV01000059.1	0.03053857371756856	0.012901042931158279	4995.0	0.012901042931158279	0.0	0.06188383499515247	0.028601401250416148	11073.833333333623	0.0277934180144533	0.009538248557511016
NZ_BMRF01000083.1	0.02630301706326398	0.01204872177654722	4665.0	0.01204872177654722	0.0	0.010505778294575779	0.004369308173501479	1691.6999999999557	0.004442401169487936	0.006302010961366606
NZ_JADKPO010000068.1	0.024504743147259863	0.012170112971294857	4712.0	0.012170112971294857	0.0	0.005638724712709241	0.004124350857389613	1596.8579162623955	0.0025672946293436093	0.018428216479242105
NZ_RRUE01000006.1	0.020255586296996742	0.011341036939082283	4391.0	0.011341036939082283	0.0	0.0024253047019459	0.0013201641381962181	511.13851069853536	3.874187066413898e-05	0.011219645744334646
NZ_BHXD01000057.1	0.018989274524996023	0.009788779321139114	3790.0	0.009788779321139114	0.0	0.018989274524996023	0.009788779321139114	3790.0	0.009788779321139114	0.0
NZ_QPLJ01000097.1	0.018370725505660872	0.01735635805753426	6720.0	0.01735635805753426	0.0	0.012797010859786557	0.009980121115697448	3864.0833333335063	0.00864460274085821	0.003954253599119785
NZ_BMRF01000161.1	0.017698899188715988	0.00801440164472155	3103.0	0.00801440164472155	0.0	0.017698899188715988	0.008016984436099158	3104.0	0.008016984436099158	0.0
NZ_BMRF01000125.1	0.016274536394824138	0.008673013446011912	3358.0	0.008673013446011912	0.0	0.009459713864154581	0.005207553115104658	2016.2499999999911	0.005669227073852336	0.002884977968789549
NZ_BHXD01000040.1	0.012594734658238002	0.010834809829070867	4195.0	0.010834809829070867	0.0	0.0031487504076383142	0.0033153571053453124	1283.6333333333873	0.0012319914871196194	0.009579573219552764
NZ_BNBF01000140.1	0.012054899744755451	0.009930832846907624	3845.0	0.009930832846907624	0.0	0.023862573392252406	0.01705029727928714	6601.499999999836	0.016157942858323563	0.0020481535624441473
NZ_BMIV01000088.1	0.011862352859338555	0.0045663751556131804	1768.0	0.0045663751556131804	0.0	0.009485910939371931	0.004327596092753179	1675.5499999999902	0.00428743368683138	0.0013869589697761754
NZ_BNBF01000096.1	0.011459341718388022	0.004698097515871253	1819.0	0.004698097515871253	0.0	0.011459341718388022	0.004698097515871253	1819.0	0.004698097515871253	0.0
NZ_BNBF01000074.1	0.011437437122468317	0.005090681805267862	1971.0	0.005090681805267862	0.0	0.00921654989788241	0.004225446693768758	1636.0	0.005088099013890252	0.0
NZ_BMRF01000099.1	0.006987152908602941	0.0036520670079395008	1414.0	0.0036520670079395008	0.0	0.017913209869899974	0.0026731890758256204	1035.000000000012	0.002272856412296153	0.003207826890990707
NZ_BNBF01000107.1	0.0062036958855980024	0.0031045152358863365	1202.0	0.0031045152358863365	0.0	0.0062036958855980024	0.0031045152358863365	1202.0	0.0031045152358863365	0.0
NZ_BMIV01000078.1	0.0039067300388457606	0.002156630800303736	835.0	0.002156630800303736	0.0	0.011543014553257465	0.006773155155165595	2622.4166666667047	0.002779083522307569	0.01177236309914303
NZ_QGNX01000055.1	0.0036617331445373356	0.0028333221412373635	1097.0	0.0028333221412373635	0.0	0.0053316468118088005	0.0042958277588085415	1663.2499999999734	0.002680937449958417	0.003499682316660554
NZ_BHXD01000058.1	0.003627818896939445	0.00463869331418624	1796.0	0.00463869331418624	0.0	0.003627818896939445	0.004628391168803641	1792.0112359550562	0.004628362148675803	2.582791377609265e-06
NZ_BNBF01000093.1	0.0031632830002793688	0.001714973474732552	664.0	0.001714973474732552	0.0	0.0058023091253368245	0.0034594338176927963	1339.4166666666615	0.0021772931313246103	0.006867642273063036
NZ_BNBF01000111.1	0.0029804117822336837	0.0016400725247818833	635.0	0.0016400725247818833	0.0	0.002978249197705512	0.0016245757765162277	629.0	0.0016271585678938369	0.0
NC_000913.3	0.0024948508502542605	0.0019474246987173857	754.0	0.0019474246987173857	0.0	0.0006680798287634394	0.0005249038404657957	203.23121914386581	0.00023761680674005238	0.0013404687249792084
NZ_JADKPO010000073.1	0.002445404909158764	0.0025078904276585965	971.0	0.002484645305260113	2.3245122398483386e-05	0.0033260065959553513	0.0017812949386051306	689.6782117392572	0.0008833146511423686	0.009512420643734924
NZ_BNBB01000081.1	0.002252040436230214	0.0010408649251765338	403.0	0.0010408649251765338	0.0	0.003991433208580617	0.00189576887116521	734.0000000000036	0.001996497734891962	0.0020429879796889285
NZ_SMSJ01000182.1	0.002165690028013318	0.013446011911833833	5206.0	0.013440846329078614	5.16558275521853e-06	0.00018113191602318868	0.0015826177637277552	612.7547805245848	0.00023245122398483386	0.003683060504470812
NZ_BHXD01000064.1	0.002128090081490408	0.0009143081476736798	354.0	0.0009143081476736798	0.0	0.002128090081490408	0.0009143081476736798	354.0	0.0009143081476736798	0.0
NZ_MUYK01000052.1	0.002024666053438844	0.0010744412130854542	416.0	0.0010744412130854542	0.0	0.002024666053438844	0.0010744412130854542	416.0	0.0010744412130854542	0.0
NC_006085.1	0.0019283738657100218	0.0014928534162581553	578.0	0.0014928534162581553	0.0	0.0016324641102662403	0.0012648175356283768	489.70952380952366	0.0011519249544137322	0.0002660275118937543
NZ_WACO01000134.1	0.0018198933818475978	0.001960338655605432	759.0	0.001960338655605432	0.0	0.0018198933818475978	0.001960338655605432	759.0	0.001960338655605432	0.0
NZ_LPWH01000037.1	0.0017790894310235061	0.0008833146511423686	342.0	0.0008833146511423686	0.0	0.0022089754918614675	0.0012033924337180027	465.9270757020688	0.0008858974425199779	0.0010460305079317523
NZ_JAATJR010000019.1	0.0014984428876111233	0.0008626523201214945	334.0	0.0008626523201214945	0.0	0.002752171946198821	0.001687931567175851	653.5299683160116	0.0008600695287438852	0.006544793350861878
NZ_BNBF01000121.1	0.0014041370900079214	0.0017330530143758168	671.0	0.0017330530143758168	0.0	0.0014041370901120723	0.0017330530143758168	671.0	0.0017330530143758168	0.0
NZ_BNBF01000124.1	0.0013443740933953177	0.000604373182360568	234.0	0.000604373182360568	0.0	0.0013443740933953177	0.000604373182360568	234.0	0.000604373182360568	0.0
NZ_QMIL01000014.1	0.0013058051665990073	0.0011260970406376395	436.0	0.0011260970406376395	0.0	0.0020434267390970883	0.0025186366846404406	975.1607142857165	0.002241862915764842	0.0006353666788918792
NZ_FNKR01000003.1	0.0011325419865859153	0.0009427188528273817	365.0	0.0009013941907856335	4.132466204174824e-05	7.097906024718899e-05	5.780631448947179e-05	22.38133323140471	2.582791377609265e-06	0.0008058309098140907
NZ_BMSH01000086.1	0.0011298754037866855	0.0007748374132827795	300.0	0.0007748374132827795	0.0	0.004673389620238584	0.0025612681161292228	991.6666666666802	0.0024045787725542256	0.0033111385460950775
NZ_JXXV01000068.1	0.0011000302274038775	0.0014799394593701088	573.0	0.0014799394593701088	0.0	0.0011000302274038775	0.0014799394593701088	573.0	0.0014799394593701088	0.0
NZ_SUSS01000085.1	0.0010938341071318881	0.0008239104494573555	319.0	0.0008239104494573555	0.0	0.0014119633603423866	0.0014186576093502634	549.2730158730163	0.0013895417611537845	0.002874646803279112
NZ_CP012400.2	0.0010843817572308734	0.0005630485203188197	218.0	0.0005630485203188197	0.0	0.00011233408389682045	0.00015264505614683206	59.10080754881814	9.039769821632427e-05	0.0008032481184364814
NZ_QMIL01000023.1	0.0010282920451822736	0.0004933131531233696	191.0	0.0004933131531233696	0.0	0.0019433774375454942	0.0009991097979051833	386.8333333333331	0.0010176198027780504	8.264932408349648e-05
NZ_AMYT01000013.1	0.0008320981050050827	0.0003538424187324693	137.0	0.0003538424187324693	0.0	0.0015549848920545371	0.000746185364367513	288.90655700508495	0.0003719219583757342	0.0029702100842506547
NZ_WACO01000212.1	0.0008268170326199322	0.0012604021922733213	488.0	0.0012604021922733213	0.0	0.0008235824865100664	0.0008523211546110574	330.0	0.0008523211546110574	0.0
NZ_CP015866.1	0.0006669532383538147	0.000516558275521853	200.0	0.000516558275521853	0.0	0.00011293751401635035	0.00012035107724382138	46.597289385108276	6.198699306262235e-05	0.0004003326635294361
NZ_VTPZ01000030.1	0.0006655759951476647	0.0009143081476736798	354.0	0.0008755662770095408	3.874187066413898e-05	0.00015426461371275963	0.00025095534648674226	97.16438914204389	5.9404201685013094e-05	0.0006766913409336275
NZ_KV440950.1	0.0005809056079638794	0.00037967033250856195	147.0	0.00037967033250856195	0.0	0.00015107858739841243	0.0001246211542591549	48.250569263751075	3.3576287908920444e-05	0.0003151005480683303
NZ_JXXV01000067.1	0.0005643441837978077	0.000302186591180284	117.0	0.000302186591180284	0.0	0.0005643441837978077	0.000302186591180284	117.0	0.000302186591180284	0.0
NZ_WACO01000229.1	0.0005476486531024991	0.0005966248082277402	231.0	0.0005966248082277402	0.0	0.0005476486531024991	0.0005966248082277402	231.0	0.0005966248082277402	0.0
NZ_NISV01000002.1	0.0005376319420865682	0.0005088099013890252	197.0	0.0005088099013890252	0.0	0.0005376319420865682	0.0005088099013890252	197.0	0.0005088099013890252	0.0
NZ_JADBEH010000002.1	0.0005213582355793777	0.000692188089199283	268.0	0.000692188089199283	0.0	0.00024151307931732428	0.00037972091401583145	147.0195840468216	0.00033834567046681373	0.00019629214469830413
NZ_QPLJ01000113.1	0.0005041959311671557	0.003078687322110244	1192.0	0.003078687322110244	0.0	0.0027801628617329264	0.004190923382354915	1622.6333333334114	0.0029263026308312973	0.009502089478224486
NZ_QYZP01000009.1	0.00046595149843964344	0.00029960379980267473	116.0	0.00029960379980267473	0.0	0.0006085825468684254	0.00041376317869300423	160.2	0.00034867683597725077	0.0002453651808728802
NZ_SUSS01000123.1	0.0004561756844944095	0.00029702100842506546	115.0	0.00029702100842506546	0.0	0.0007865915275053633	0.0008733428365316744	338.1391327626606	0.00011364282061480765	0.004969290610520226
NZ_CP032621.1	0.00042120649834345264	0.0004261605773055287	165.0	0.0004261605773055287	0.0	3.1831666032315184e-05	4.862274292976633e-05	18.825656362061068	2.3245122398483386e-05	0.00018079539643264854
NZ_CP033732.1	0.000408750396751674	0.00033576287908920445	130.0	0.00032801450495637663	7.748374132827794e-06	9.802298317029087e-05	8.423393596627754e-05	32.613526859551406	4.3907453419357505e-05	0.00020145772745352268
NZ_JADLRJ010000039.1	0.0003883092330151495	0.00032284892220115814	125.0	0.00032284892220115814	0.0	0.0003883092330151495	0.00032284892220115814	125.0	0.00032284892220115814	0.0
NZ_BHXD01000050.1	0.00037389894346555926	0.001120931457882421	434.0	0.001120931457882421	0.0	0.00037389894346555926	0.001120931457882421	434.0	0.001120931457882421	0.0
NZ_BMSH01000039.1	0.00037084014476378304	0.0011260970406376395	436.0	0.0011131830837495932	1.2913956888046325e-05	0.00014054032668180038	0.00027012205616103554	104.58531746031741	0.00016788143954460223	0.0003719219583757342
NZ_JACIDK010000019.1	0.00035167249496995096	0.0016581520644251481	642.0	0.0016219929851386185	3.615907928652971e-05	4.0791964012244864e-05	0.0003136973373976657	121.4567076989534	0.00010589444648197986	0.0006250355133814421
NZ_BMVC01000047.1	0.0003219603955522184	0.00018854377056547634	73.0	0.00018854377056547634	0.0	0.006104144678498238	0.0022778067624366106	881.916666666682	0.0013998729266642216	0.004065313628356983
NZ_JXXV01000071.1	0.00031660066116606206	0.000428743368683138	166.0	0.000428743368683138	0.0	0.00031660066116606206	0.000428743368683138	166.0	0.000428743368683138	0.0
NZ_WACO01000608.1	0.0002943109977714097	0.0003331800877115952	129.0	0.0003331800877115952	0.0	0.0002943109977714097	0.0003331800877115952	129.0	0.0003331800877115952	0.0
NZ_JADKPO010000071.1	0.000270301399366409	0.0001239739861252447	48.0	0.00012139119474763545	2.582791377609265e-06	0.0014134648623240135	0.000797937558026046	308.94386784140846	0.0	0.01015553569675963
NZ_BMIV01000076.1	0.00026621701048023513	0.0006715257581784089	260.0	0.0006715257581784089	0.0	0.03838006590206297	0.02601617056983839	10072.888888888889	0.04628878706951325	0.0006276183047590514
NZ_LT629803.1	0.00022592320196090275	0.00017304702229982075	67.0	0.00016013306541177443	1.2913956888046325e-05	3.051894856064307e-05	1.4680783535734518e-05	5.684076407798619	0.0	0.0006586118012903625
NZ_WACO01000384.1	0.00021296335352402626	0.00012913956888046326	50.0	0.00012913956888046326	0.0	0.00021296335352402626	0.00012913956888046326	50.0	0.00012913956888046326	0.0
NZ_WACO01000046.1	0.0002118610457027365	0.00041582941179509167	161.0	0.00041582941179509167	0.0	0.0002118610457027365	0.00041582941179509167	161.0	0.00041582941179509167	0.0
NZ_JADZ01000076.1	0.00020916106116737338	0.00010589444648197986	41.0	0.00010589444648197986	0.0	0.00014032368540724128	5.434186424344281e-05	21.0399743140477	4.3907453419357505e-05	3.615907928652971e-05
NZ_BMTE01000132.1	0.00020211897216192897	9.298048959393354e-05	36.0	9.298048959393354e-05	0.0	0.00020211897216192897	9.298048959393354e-05	36.0	9.298048959393354e-05	0.0
NZ_LR134512.1	0.0002006346890344348	0.00014463631714611884	56.0	0.00014463631714611884	0.0	0.0001229203809618605	6.214245358196612e-05	24.06019089295848	4.649024479696677e-05	9.298048959393354e-05
NZ_CP044483.1	0.00019319759405910016	0.00019370935332069488	75.0	0.00019370935332069488	0.0	2.5295910521436115e-05	1.9645934584471027e-05	7.606473660546323	7.748374132827794e-06	0.00012655677750285398
NZ_BBPI01000114.1	0.00018585371009019371	0.0003305972963339859	128.0	0.00032026613082354887	1.033116551043706e-05	3.402359213102605e-05	1.7235595355097453e-05	6.673243338395922	1.033116551043706e-05	0.00010072886372676134
NZ_RXOE01000007.1	0.00018388137777170899	0.0001704642309222115	66.0	0.0001704642309222115	0.0	3.206620010042128e-05	1.6804214000974524e-05	6.506221968469314	7.748374132827794e-06	7.490094995066868e-05
NZ_FNTZ01000001.1	0.00018090362263780064	0.00012913956888046326	50.0	0.00012913956888046326	0.0	3.7694822011937815e-05	2.8538718511665726e-05	11.049563955909713	2.582791377609265e-06	0.0003977498721518268
NZ_JRYB01000001.1	0.00017681996357348577	0.00021695447571917827	84.0	0.00021695447571917827	0.0	1.713348290687655e-05	1.9151477092550213e-05	7.415030597739406	5.16558275521853e-06	9.55632809715428e-05
NZ_JACBZL010000001.1	0.00016728802582962964	0.0002427823894952709	94.0	0.0002427823894952709	0.0	6.606217964000017e-05	0.00011880923551284209	46.00032218739118	9.298048959393354e-05	8.781490683871501e-05
NZ_SUSS01000092.1	0.00015714428690383618	0.0003435112532220322	133.0	0.0003435112532220322	0.0	0.00015714428690383618	0.0003435112532220322	133.0	0.0003435112532220322	0.0
NZ_SUSS01000094.1	0.0001522484112209927	6.198699306262235e-05	24.0	6.198699306262235e-05	0.0	0.0001522484112209927	6.198699306262235e-05	24.0	6.198699306262235e-05	0.0
NZ_JXXV01000070.1	0.00015139529126024986	0.00011622561199241693	45.0	0.00011622561199241693	0.0	0.00015139529126024986	0.00011622561199241693	45.0	0.00011622561199241693	0.0
NZ_QMIL01000028.1	0.00015087200577641743	8.781490683871501e-05	34.0	8.781490683871501e-05	0.0	0.00034462166145616174	0.0003809617281973664	147.49999999999994	0.00040291545490704536	0.00013688794301329105
NZ_SUSS01000110.1	0.00014912675900524542	0.0003254317135787674	126.0	0.0003254317135787674	0.0	0.00014912675900524542	0.0003254317135787674	126.0	0.0003254317135787674	0.0
NZ_SUSS01000207.1	0.00014737517591355997	0.00010072886372676134	39.0	0.00010072886372676134	0.0	0.00014737517591355997	0.00010072886372676134	39.0	0.00010072886372676134	0.0
NZ_SUSS01000130.1	0.00014537242413264074	0.0001782126050550393	69.0	0.0001782126050550393	0.0	0.00014537242413264074	0.0001782126050550393	69.0	0.0001782126050550393	0.0
NC_016631.1	0.0001447246806522912	0.0009091425649184612	352.0	0.0009091425649184612	0.0	6.791943985807746e-05	0.0004662066840717107	180.50497152551682	0.00028152426015940987	0.0004261605773055287
NZ_WACO01000193.1	0.00014325545386793486	0.0001472191085237281	57.0	0.0001472191085237281	0.0	0.00014325545386793486	0.0001472191085237281	57.0	0.0001472191085237281	0.0
NZ_WACO01000289.1	0.00014307973882237522	0.0001317223602580725	51.0	0.0001317223602580725	0.0	0.00014307973882237522	0.0001317223602580725	51.0	0.0001317223602580725	0.0
NC_007795.1	0.0001333085978586157	4.649024479696677e-05	18.0	4.649024479696677e-05	0.0	6.789629283328387e-05	3.397021492916459e-05	13.152519875844087	2.582791377609265e-05	0.00011364282061480765
NZ_JABULH010000022.1	0.0001331602851647636	0.00023245122398483386	90.0	0.00022470284985200606	7.748374132827794e-06	2.218080356151314e-05	3.166974056552598e-05	12.26182681267922	5.16558275521853e-06	0.0001549674826565559
NZ_LQQC01000012.1	0.00012991456873873662	5.16558275521853e-05	20.0	5.16558275521853e-05	0.0	5.327108393227874e-05	2.2539413884141537e-05	8.726765188834152	5.16558275521853e-06	4.649024479696677e-05
NZ_SUSS01000131.1	0.00012941467422196459	8.523211546110575e-05	33.0	8.523211546110575e-05	0.0	0.00012941467422196459	8.523211546110575e-05	33.0	8.523211546110575e-05	0.0
NZ_QMIL01000046.1	0.00012863237119080297	0.000653446218535144	253.0	0.000653446218535144	0.0	0.0019503995279144255	0.004808081382034402	1861.5833333333157	0.0026654407016927614	0.0035926628062544876
NZ_VSKS01000080.1	0.0001252044116606478	0.00022986843260722458	89.0	0.00022986843260722458	0.0	0.00010789818703032599	0.0001780834654861589	68.95000000000003	0.00015755027403416516	7.490094995066868e-05
NC_010172.1	0.0001246201068597114	0.00020920610158635047	81.0	0.00020920610158635047	0.0	2.4573030973566658e-05	4.250378902161339e-05	16.45653202581023	1.8079539643264856e-05	0.00012655677750285398
NZ_QOWJ01000045.1	0.00012300691121387423	7.748374132827796e-05	30.0	7.748374132827796e-05	0.0	0.006180394458952835	0.003411677800137258	1320.9265873015433	5.9404201685013094e-05	0.016981853307780917
NZ_CP039887.1	0.00012218492265873948	0.00018079539643264854	70.0	0.00018079539643264854	0.0	2.655025837374906e-05	1.8338855338400272e-05	7.10040133221114	5.16558275521853e-06	9.039769821632427e-05
NZ_WACO01000663.1	0.00011332298208671955	0.0001033116551043706	40.0	0.0001033116551043706	0.0	0.00011332298208671955	0.0001033116551043706	40.0	0.0001033116551043706	0.0
NC_007969.1	0.00011258323410011531	7.231815857305942e-05	28.0	7.231815857305942e-05	0.0	1.3904165853027141e-05	1.1977115193285963e-05	4.637275506306072	2.582791377609265e-06	6.456978444023163e-05
NZ_BNBB01000054.1	0.00011235806588794591	0.00023245122398483386	90.0	0.00023245122398483386	0.0	8.327063012452543e-05	0.0002456285845967078	95.10198412698414	0.00011880840337002619	0.00034867683597725077
NZ_NSDJ01000001.1	0.0001093525575053337	8.523211546110575e-05	33.0	8.523211546110575e-05	0.0	3.743145943561832e-05	1.4434995294073957e-05	5.588912607968966	7.748374132827794e-06	7.748374132827796e-05
NZ_QMIL01000034.1	9.969102914015419e-05	0.00036417358424290636	141.0	0.00036417358424290636	0.0	8.848578096973179e-05	0.0002470870417912863	95.66666666666666	0.00023245122398483386	0.00011364282061480765
NZ_CP007601.1	9.849612921361608e-05	5.682141030740383e-05	22.0	5.682141030740383e-05	0.0	6.795739278021496e-05	5.155559473432577e-05	19.961192058046784	2.3245122398483386e-05	0.0001317223602580725
NZ_SUSS01000134.1	9.812483873730923e-05	0.00022986843260722458	89.0	0.00022986843260722458	0.0	9.812483873730923e-05	0.00022986843260722458	89.0	0.00022986843260722458	0.0
NZ_JAADZV010000022.1	9.790913733687293e-05	0.0004803991962353233	186.0	0.0004803991962353233	0.0	1.3328628689012613e-05	4.013674286866704e-05	15.540063830404767	5.16558275521853e-06	0.00023761680674005238
NZ_AEKI01000019.1	9.625496292880684e-05	4.3907453419357505e-05	17.0	4.3907453419357505e-05	0.0	9.460866842466628e-05	4.3907453419357505e-05	17.0	4.132466204174824e-05	2.582791377609265e-06
NZ_LT629736.1	9.530379706820397e-05	0.00010072886372676134	39.0	0.00010072886372676134	0.0	9.091910708915279e-05	0.00015759801625948953	61.018484739316634	1.549674826565559e-05	0.0004803991962353233
